grid_id,小区均价,总建面,容积率,绿化率
682,82051.25,13703.333333333334,1.9125,0.38
683,83691.66666666667,20000.0,1.7666666666666666,0.3
684,0.0,0.0,0.0,0.0
685,0.0,0.0,0.0,0.0
686,0.0,0.0,0.0,0.0
687,0.0,0.0,0.0,0.0
688,0.0,0.0,0.0,0.0
689,213601.0,245629.0,2.55,0.521
690,90269.0,5244.0,1.4,0.345
691,90425.5,26000.0,1.4,0.345
692,86542.0,0.0,1.3,0.34
693,0.0,0.0,0.0,0.0
694,0.0,0.0,0.0,0.0
695,0.0,0.0,0.0,0.0
696,90198.0,0.0,2.0,0.43
697,0.0,0.0,0.0,0.0
698,0.0,0.0,0.0,0.0
699,0.0,0.0,0.0,0.0
700,67444.0,112000.0,1.6600000000000001,0.30999999999999994
701,92524.0,10000.0,3.5,0.3
702,88231.0,0.0,1.7000000000000002,0.4
703,80484.0,0.0,1.8,0.32
704,96143.5,130000.0,1.75,0.44
